timestamp,File Name,ASSEMBLY1_BIMANUAL,ASSEMBLY2_RIGHT,BOLT_LEFT,BOLT_RIGHT,DELIVERY_BIMANUAL,DELIVERY_RIGHT,HANDOVER_LEFT,IDLE,PICKUP_LEFT,PICKUP_LEFT-START,PICKUP_RIGHT,SCREW_RIGHT
1644931955596785068,frame_1637.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955648534059,frame_1638.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955697530984,frame_1639.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955750155925,frame_1640.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955797132968,frame_1641.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955849498033,frame_1642.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955896445989,frame_1643.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955949675083,frame_1644.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931955998356103,frame_1645.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956049956083,frame_1646.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956098428964,frame_1647.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956147948980,frame_1648.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956198024034,frame_1649.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956249356031,frame_1650.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956296366930,frame_1651.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956350599050,frame_1652.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956401814937,frame_1653.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956449868917,frame_1654.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956502393007,frame_1655.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956549623966,frame_1656.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956601469993,frame_1657.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956649435043,frame_1658.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956700501918,frame_1659.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956749401092,frame_1660.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956801675081,frame_1661.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956850241899,frame_1662.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956901454925,frame_1663.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931956950926065,frame_1664.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957001415967,frame_1665.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957049369096,frame_1666.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957101717948,frame_1667.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957149277925,frame_1668.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957201605081,frame_1669.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957250080108,frame_1670.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957302447080,frame_1671.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957348237991,frame_1672.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957402005910,frame_1673.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957449918031,frame_1674.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957501216888,frame_1675.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957549479007,frame_1676.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957602227926,frame_1677.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957649168014,frame_1678.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957701195955,frame_1679.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957749780893,frame_1680.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957801611900,frame_1681.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957849807024,frame_1682.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957903053998,frame_1683.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931957948250055,frame_1684.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958001669883,frame_1685.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958053919076,frame_1686.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958101680994,frame_1687.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958153927087,frame_1688.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958200577974,frame_1689.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958254374027,frame_1690.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958301366090,frame_1691.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958352611064,frame_1692.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958401209115,frame_1693.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958453351974,frame_1694.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958502181053,frame_1695.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958553215980,frame_1696.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931958701435089,frame_1699.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931958753506898,frame_1700.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931958801721096,frame_1701.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931958853504896,frame_1702.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931958901705026,frame_1703.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931958953563928,frame_1704.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959000746011,frame_1705.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959052438020,frame_1706.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959102199077,frame_1707.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959155287981,frame_1708.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959201512098,frame_1709.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959254266023,frame_1710.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959302309036,frame_1711.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959353631019,frame_1712.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959401078939,frame_1713.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959453988075,frame_1714.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959501703977,frame_1715.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931959553608894,frame_1716.jpeg,0,0,0,0,0,0,0,0,1,0,0,0
1644931960053045988,frame_1726.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960105082988,frame_1727.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960153681039,frame_1728.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960205615997,frame_1729.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960254200935,frame_1730.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960305135011,frame_1731.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960354620933,frame_1732.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960405183076,frame_1733.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960453547000,frame_1734.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960505635023,frame_1735.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960553381919,frame_1736.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960606514930,frame_1737.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960654057979,frame_1738.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960706388950,frame_1739.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960757695913,frame_1740.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960805098056,frame_1741.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960853652954,frame_1742.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960905503034,frame_1743.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931960952713012,frame_1744.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961004261970,frame_1745.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961053489923,frame_1746.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961104293107,frame_1747.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961152604103,frame_1748.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961205457925,frame_1749.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961256050109,frame_1750.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961305900096,frame_1751.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961358217000,frame_1752.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961403944969,frame_1753.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961456798076,frame_1754.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961505583047,frame_1755.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961556494951,frame_1756.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961605942964,frame_1757.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961656013965,frame_1758.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961703193902,frame_1759.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961756712913,frame_1760.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961805587053,frame_1761.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961856620073,frame_1762.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961904335021,frame_1763.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931961956593990,frame_1764.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962005399942,frame_1765.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962057080030,frame_1766.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962109771013,frame_1767.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962157984018,frame_1768.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962209701061,frame_1769.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962257114887,frame_1770.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962310785055,frame_1771.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962355065107,frame_1772.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962410278081,frame_1773.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962457690000,frame_1774.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962509660005,frame_1775.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962558706045,frame_1776.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962608295917,frame_1777.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962658169984,frame_1778.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962709844112,frame_1779.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962757210016,frame_1780.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962809792041,frame_1781.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962858125925,frame_1782.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962909770011,frame_1783.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931962957428932,frame_1784.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963010560989,frame_1785.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963057575941,frame_1786.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963110044956,frame_1787.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963157551050,frame_1788.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963210226058,frame_1789.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963257416009,frame_1790.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963309739112,frame_1791.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963358072996,frame_1792.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963409707069,frame_1793.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963457878112,frame_1794.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963509481906,frame_1795.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963558083057,frame_1796.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963610084056,frame_1797.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963661356925,frame_1798.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963709106922,frame_1799.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963761660099,frame_1800.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963810519933,frame_1801.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963861263990,frame_1802.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963909542083,frame_1803.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931963961350917,frame_1804.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964010328054,frame_1805.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964063266992,frame_1806.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964108823060,frame_1807.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964161719083,frame_1808.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964209203958,frame_1809.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964261499881,frame_1810.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964309823989,frame_1811.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964361901044,frame_1812.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964408070087,frame_1813.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964461951017,frame_1814.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964509741067,frame_1815.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964561579942,frame_1816.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964608129024,frame_1817.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964662431001,frame_1818.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964710124015,frame_1819.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964761809110,frame_1820.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964810095071,frame_1821.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964862092018,frame_1822.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964909908056,frame_1823.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931964961349010,frame_1824.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965010353088,frame_1825.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965061408996,frame_1826.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965109529018,frame_1827.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965161416053,frame_1828.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965210675954,frame_1829.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965261586904,frame_1830.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965313705921,frame_1831.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965361291885,frame_1832.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965414917945,frame_1833.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965461169004,frame_1834.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965514326095,frame_1835.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965562414884,frame_1836.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965613380908,frame_1837.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965661181926,frame_1838.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965714329004,frame_1839.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965762293100,frame_1840.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965813667058,frame_1841.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965862190008,frame_1842.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965913753032,frame_1843.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931965961397886,frame_1844.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966012973070,frame_1845.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966063076972,frame_1846.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966113584041,frame_1847.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966161995887,frame_1848.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966213326930,frame_1849.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966260063886,frame_1850.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966312109947,frame_1851.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966360297918,frame_1852.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966413670063,frame_1853.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966461839914,frame_1854.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966513674974,frame_1855.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966562534093,frame_1856.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966613826036,frame_1857.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966661480903,frame_1858.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966713885068,frame_1859.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966762435913,frame_1860.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966813465118,frame_1861.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966860954046,frame_1862.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966914977073,frame_1863.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931966964093923,frame_1864.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967013664960,frame_1865.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967064304113,frame_1866.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967112425088,frame_1867.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967165250062,frame_1868.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967213656902,frame_1869.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967264493942,frame_1870.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967314059972,frame_1871.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967365396976,frame_1872.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967413850069,frame_1873.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967465466022,frame_1874.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967513732910,frame_1875.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967565953016,frame_1876.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967611685991,frame_1877.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967666914939,frame_1878.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967713810920,frame_1879.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967763874053,frame_1880.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967813756942,frame_1881.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967865916967,frame_1882.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967913009881,frame_1883.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931967966542005,frame_1884.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968013676881,frame_1885.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968065993070,frame_1886.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968113023996,frame_1887.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968165431976,frame_1888.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968213567018,frame_1889.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968265419960,frame_1890.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968313678026,frame_1891.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968365828037,frame_1892.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968413347959,frame_1893.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968465038061,frame_1894.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968518886089,frame_1895.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968565124988,frame_1896.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968618247985,frame_1897.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968664942026,frame_1898.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968717200040,frame_1899.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968765311002,frame_1900.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968816457986,frame_1901.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968866581916,frame_1902.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968919797897,frame_1903.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931968964737892,frame_1904.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969016906976,frame_1905.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969065330982,frame_1906.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969117132902,frame_1907.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969164822101,frame_1908.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969217823028,frame_1909.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969265763044,frame_1910.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969317416906,frame_1911.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969365473985,frame_1912.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969418111085,frame_1913.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969465243101,frame_1914.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969517389059,frame_1915.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969566948890,frame_1916.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969617592096,frame_1917.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969665235996,frame_1918.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969718121051,frame_1919.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969766407966,frame_1920.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969817517042,frame_1921.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969866812944,frame_1922.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969918597936,frame_1923.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931969965229034,frame_1924.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970017508029,frame_1925.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970065640926,frame_1926.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970117532014,frame_1927.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970170068025,frame_1928.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970217509031,frame_1929.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970269036054,frame_1930.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970318300008,frame_1931.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644931970367503881,frame_1932.jpeg,1,0,0,0,0,0,0,0,0,0,0,0
1644932922207674980,frame_20945.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922261672973,frame_20946.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922309125900,frame_20947.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922360651969,frame_20948.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922408122062,frame_20949.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922460532903,frame_20950.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922508049011,frame_20951.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922560053110,frame_20952.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922609932899,frame_20953.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922661915063,frame_20954.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922707859039,frame_20955.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922761707067,frame_20956.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922808842897,frame_20957.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922861521005,frame_20958.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922908483028,frame_20959.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932922961286067,frame_20960.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923008373022,frame_20961.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923061317920,frame_20962.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923106570005,frame_20963.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923160351037,frame_20964.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923209749937,frame_20965.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923263170957,frame_20966.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923309818983,frame_20967.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923361577987,frame_20968.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923408415079,frame_20969.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923460802078,frame_20970.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923507910013,frame_20971.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923563087940,frame_20972.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923614115953,frame_20973.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923661633014,frame_20974.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923713907003,frame_20975.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923760926961,frame_20976.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923813622951,frame_20977.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923860217094,frame_20978.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923913642883,frame_20979.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
1644932923962191104,frame_20980.jpeg,0,0,0,0,0,0,1,0,0,0,0,0
