timestamp,File Name, ASSEMBLY1_BIMANUAL, ASSEMBLY2_BIMANUAL, ASSEMBLY2_LEFT, BOLT_RIGHT, DELIVERY_BIMANUAL, DELIVERY_RIGHT, HANDOVER_RIGHT, IDLE_BIMANUAL, PICKUP_LEFT, PICKUP_RIGHT, SCREW_BIMANUAL, SCREW_RIGHT,a_left_backPose,b_left_backPose,c_left_backPose
1.645023063541755e+18,frame_2813.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,6452.0,1639.0,-5031.0
1.6450230635887626e+18,frame_2814.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,6449.0,1787.0,-4883.0
1.6450230636389998e+18,frame_2815.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,6269.0,1583.0,-4571.0
1.6450230636938798e+18,frame_2816.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,6365.0,2043.0,-5072.0
1.645023063739864e+18,frame_2817.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,6269.0,1995.0,-4924.0
1.6450230637934013e+18,frame_2818.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5797.0,1977.0,-4950.0
1.645023063843886e+18,frame_2819.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5958.0,2177.0,-5209.0
1.6450230638927311e+18,frame_2820.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5598.0,1816.0,-5333.0
1.6450230639406305e+18,frame_2821.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5556.0,1296.0,-5678.0
1.6450230639936143e+18,frame_2822.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5351.0,1089.0,-5714.0
1.6450230640405988e+18,frame_2823.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5106.0,1167.0,-6153.0
1.6450230640925e+18,frame_2824.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4474.0,803.0,-6307.0
1.6450230641388426e+18,frame_2825.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4176.0,429.0,-6791.0
1.6450230641953388e+18,frame_2826.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4652.0,353.0,-7012.0
1.645023064236823e+18,frame_2827.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4710.0,504.0,-6765.0
1.6450230642948493e+18,frame_2828.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4118.0,641.0,-6471.0
1.6450230643404022e+18,frame_2829.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4616.0,689.0,-6696.0
1.64502306439257e+18,frame_2830.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4278.0,524.0,-6666.0
1.645023064444106e+18,frame_2831.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4524.0,601.0,-6612.0
1.6450230644926881e+18,frame_2832.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4255.0,593.0,-6681.0
1.6450230645455068e+18,frame_2833.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4385.0,635.0,-6639.0
1.6450230645918633e+18,frame_2834.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4587.0,639.0,-6682.0
1.6450230646471703e+18,frame_2835.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4356.0,696.0,-6480.0
1.645023064695168e+18,frame_2836.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4511.0,935.0,-6318.0
1.6450230647445855e+18,frame_2837.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4779.0,1004.0,-6271.0
1.6450230647940872e+18,frame_2838.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5481.0,1398.0,-5884.0
1.6450230648423813e+18,frame_2839.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5702.0,2449.0,-6126.0
1.6450230648921388e+18,frame_2840.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5840.0,2776.0,-6472.0
1.6450230649473244e+18,frame_2841.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5464.0,3143.0,-6256.0
1.6450230650106934e+18,frame_2842.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5377.0,3104.0,-6180.0
1.6450230650456253e+18,frame_2843.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,5042.0,2987.0,-5954.0
1.6450230650931476e+18,frame_2844.jpeg,0,1,0,0,0,0,0,0,0,0,0,0,4884.0,3402.0,-5785.0
1.645023135482142e+18,frame_4250.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1296.0,-2.0,-7895.0
1.6450231355337974e+18,frame_4251.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1325.0,97.0,-7898.0
1.6450231355775165e+18,frame_4252.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1252.0,-8.0,-7900.0
1.6450231356351442e+18,frame_4253.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1274.0,-32.0,-7933.0
1.6450231356795233e+18,frame_4254.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1314.0,-107.0,-7887.0
1.6450231357301107e+18,frame_4255.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1332.0,-97.0,-7895.0
1.6450231357789043e+18,frame_4256.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1262.0,42.0,-7911.0
1.6450231358334472e+18,frame_4257.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1375.0,11.0,-7879.0
1.6450231358841825e+18,frame_4258.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1304.0,10.0,-7927.0
1.6450231359332723e+18,frame_4259.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1392.0,17.0,-7874.0
1.645023135982418e+18,frame_4260.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1404.0,-64.0,-7890.0
1.645023136034279e+18,frame_4261.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1279.0,-107.0,-7907.0
1.6450231360818427e+18,frame_4262.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1248.0,-40.0,-7905.0
1.6450231361336325e+18,frame_4263.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1229.0,-64.0,-7901.0
1.6450231361821972e+18,frame_4264.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1340.0,-59.0,-7852.0
1.6450231362339433e+18,frame_4265.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1357.0,31.0,-7915.0
1.6450231362822167e+18,frame_4266.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1196.0,43.0,-7901.0
1.6450231363316936e+18,frame_4267.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1282.0,10.0,-7910.0
1.64502313638453e+18,frame_4268.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1314.0,-8.0,-7918.0
1.6450231364333906e+18,frame_4269.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1263.0,-6.0,-7909.0
1.6450231364855534e+18,frame_4270.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1232.0,-13.0,-7930.0
1.645023136535057e+18,frame_4271.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1276.0,4.0,-7900.0
1.6450231365878216e+18,frame_4272.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1311.0,33.0,-7902.0
1.6450231366338243e+18,frame_4273.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1229.0,-40.0,-7890.0
1.6450231366869138e+18,frame_4274.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1304.0,-45.0,-7889.0
1.6450231367332938e+18,frame_4275.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1245.0,-99.0,-7890.0
1.645023136787934e+18,frame_4276.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1303.0,-45.0,-7916.0
1.6450231368320973e+18,frame_4277.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1257.0,16.0,-7915.0
1.645023136886452e+18,frame_4278.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1334.0,-53.0,-7915.0
1.6450231369320704e+18,frame_4279.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1296.0,-71.0,-7913.0
1.6450231369826706e+18,frame_4280.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1293.0,-74.0,-7890.0
1.6450231370329815e+18,frame_4281.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1296.0,-42.0,-7909.0
1.6450231370868908e+18,frame_4282.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1341.0,13.0,-7904.0
1.6450231371323082e+18,frame_4283.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1304.0,32.0,-7917.0
1.6450231371872584e+18,frame_4284.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1331.0,-16.0,-7870.0
1.645023137232007e+18,frame_4285.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1345.0,-7.0,-7894.0
1.645023137282134e+18,frame_4286.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1296.0,5.0,-7912.0
1.6450231373307914e+18,frame_4287.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1311.0,-23.0,-7890.0
1.6450231373824937e+18,frame_4288.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1366.0,-15.0,-7910.0
1.6450231374354542e+18,frame_4289.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1323.0,17.0,-7902.0
1.6450231374855334e+18,frame_4290.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1338.0,-33.0,-7910.0
1.6450231375383117e+18,frame_4291.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1359.0,-55.0,-7899.0
1.645023137586049e+18,frame_4292.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1337.0,-55.0,-7882.0
1.645023137637384e+18,frame_4293.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1389.0,7.0,-7919.0
1.6450231376838067e+18,frame_4294.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1322.0,30.0,-7886.0
1.6450231377404792e+18,frame_4295.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1371.0,-36.0,-7889.0
1.6450231377814228e+18,frame_4296.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1361.0,-75.0,-7908.0
1.6450231378370253e+18,frame_4297.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1360.0,-37.0,-7886.0
1.6450231378818954e+18,frame_4298.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1354.0,43.0,-7912.0
1.6450231379369866e+18,frame_4299.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1356.0,0.0,-7897.0
1.6450231379867092e+18,frame_4300.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1387.0,-52.0,-7905.0
1.6450231380355684e+18,frame_4301.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1315.0,-87.0,-7897.0
1.6450231380830298e+18,frame_4302.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1345.0,-14.0,-7909.0
1.6450231381370476e+18,frame_4303.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1339.0,10.0,-7892.0
1.6450231381803515e+18,frame_4304.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1331.0,-8.0,-7899.0
1.6450231382377175e+18,frame_4305.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1413.0,48.0,-7881.0
1.6450231382827318e+18,frame_4306.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1313.0,10.0,-7875.0
1.6450231383349384e+18,frame_4307.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1284.0,-171.0,-7913.0
1.6450231383840553e+18,frame_4308.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1377.0,-13.0,-7916.0
1.645023138435668e+18,frame_4309.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1290.0,103.0,-7880.0
1.6450231384857697e+18,frame_4310.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1421.0,41.0,-7903.0
1.6450231385354074e+18,frame_4311.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1403.0,-31.0,-7857.0
1.6450231385876004e+18,frame_4312.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1407.0,-75.0,-7887.0
1.6450231386419249e+18,frame_4313.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1211.0,-114.0,-7925.0
1.6450231386851494e+18,frame_4314.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1441.0,-82.0,-7866.0
1.6450231387362278e+18,frame_4315.jpeg,0,0,0,0,0,1,0,0,0,0,0,0,1326.0,-17.0,-7922.0
1.6450231474964073e+18,frame_4490.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1527.0,-94.0,-7841.0
1.6450231475466506e+18,frame_4491.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1482.0,-203.0,-7892.0
1.6450231475981064e+18,frame_4492.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1403.0,-322.0,-7852.0
1.6450231476483643e+18,frame_4493.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1525.0,-133.0,-7874.0
1.6450231476937715e+18,frame_4494.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1504.0,-143.0,-7877.0
1.645023147747166e+18,frame_4495.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1538.0,-97.0,-7866.0
1.6450231477938696e+18,frame_4496.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1536.0,-15.0,-7880.0
1.6450231478496253e+18,frame_4497.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1556.0,-90.0,-7856.0
1.6450231478937743e+18,frame_4498.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1555.0,-81.0,-7891.0
1.6450231479499638e+18,frame_4499.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1546.0,-23.0,-7815.0
1.6450231479991905e+18,frame_4500.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1388.0,10.0,-7864.0
1.6450231480473981e+18,frame_4501.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1707.0,-26.0,-7868.0
1.6450231480928067e+18,frame_4502.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1497.0,-98.0,-7840.0
1.6450231481484303e+18,frame_4503.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1297.0,-150.0,-7931.0
1.6450231481920236e+18,frame_4504.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1445.0,-179.0,-7860.0
1.6450231482464655e+18,frame_4505.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1665.0,-216.0,-7778.0
1.645023148298179e+18,frame_4506.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1236.0,-155.0,-7906.0
1.6450231483428242e+18,frame_4507.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1622.0,-108.0,-7803.0
1.645023148401201e+18,frame_4508.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1349.0,19.0,-8166.0
1.6450231484486228e+18,frame_4509.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1859.0,-200.0,-7779.0
1.6450231484971092e+18,frame_4510.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1286.0,-121.0,-7926.0
1.6450231485476396e+18,frame_4511.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1560.0,-136.0,-7815.0
1.645023148597731e+18,frame_4512.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1294.0,-30.0,-7918.0
1.6450231486484024e+18,frame_4513.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1708.0,-145.0,-7892.0
1.645023148696718e+18,frame_4514.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1528.0,-237.0,-7824.0
1.6450231487469304e+18,frame_4515.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1388.0,-150.0,-7886.0
1.6450231488017434e+18,frame_4516.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1344.0,46.0,-7858.0
1.6450231488479434e+18,frame_4517.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1581.0,19.0,-7881.0
1.645023148900705e+18,frame_4518.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1395.0,-125.0,-7870.0
1.645023148946301e+18,frame_4519.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1407.0,-279.0,-7878.0
1.645023149001685e+18,frame_4520.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1477.0,-218.0,-7868.0
1.6450231490465375e+18,frame_4521.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1103.0,-28.0,-7890.0
1.6450231491010624e+18,frame_4522.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,2161.0,-143.0,-7872.0
1.6450231491464302e+18,frame_4523.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1253.0,-110.0,-7807.0
1.645023149201341e+18,frame_4524.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1344.0,-137.0,-7981.0
1.6450231492472778e+18,frame_4525.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1382.0,-16.0,-7905.0
1.6450231493013983e+18,frame_4526.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1552.0,-60.0,-7796.0
1.645023149351132e+18,frame_4527.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1464.0,-120.0,-7982.0
1.645023149402167e+18,frame_4528.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1360.0,-217.0,-7781.0
1.6450231494506327e+18,frame_4529.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1283.0,-159.0,-7968.0
1.645023149501233e+18,frame_4530.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1464.0,-138.0,-7887.0
1.6450231495476948e+18,frame_4531.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1632.0,-193.0,-7836.0
1.6450231496004928e+18,frame_4532.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1283.0,-224.0,-7904.0
1.6450231496468856e+18,frame_4533.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1651.0,-215.0,-7840.0
1.6450231497017426e+18,frame_4534.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1434.0,98.0,-7906.0
1.645023149748398e+18,frame_4535.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1492.0,21.0,-7814.0
1.6450231498007923e+18,frame_4536.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1492.0,-198.0,-7910.0
1.645023149847438e+18,frame_4537.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1311.0,-241.0,-7871.0
1.6450231499009943e+18,frame_4538.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1340.0,-192.0,-7870.0
1.6450231499469501e+18,frame_4539.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1237.0,-169.0,-7960.0
1.6450231500000008e+18,frame_4540.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1492.0,-93.0,-7845.0
1.645023150044449e+18,frame_4541.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1255.0,-149.0,-7914.0
1.6450231501004608e+18,frame_4542.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1445.0,-273.0,-7862.0
1.645023150144112e+18,frame_4543.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1242.0,-94.0,-7833.0
1.6450231501990356e+18,frame_4544.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,840.0,-197.0,-8037.0
1.6450231502455816e+18,frame_4545.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1621.0,-375.0,-7864.0
1.6450231502999473e+18,frame_4546.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,2126.0,39.0,-7776.0
1.6450231503492326e+18,frame_4547.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,709.0,126.0,-8006.0
1.6450231504000422e+18,frame_4548.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1558.0,-137.0,-7858.0
1.6450231504500964e+18,frame_4549.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1547.0,-337.0,-7859.0
1.6450231505007708e+18,frame_4550.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1499.0,-171.0,-7871.0
1.6450231505491574e+18,frame_4551.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,887.0,12.0,-7916.0
1.6450231506011779e+18,frame_4552.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1278.0,-58.0,-8029.0
1.6450231506534252e+18,frame_4553.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1874.0,-576.0,-7621.0
1.6450231506984248e+18,frame_4554.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1516.0,-288.0,-7872.0
1.6450231507554565e+18,frame_4555.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,997.0,55.0,-8003.0
1.6450231507999913e+18,frame_4556.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1394.0,13.0,-7849.0
1.645023150850597e+18,frame_4557.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1658.0,-164.0,-7859.0
1.645023150899345e+18,frame_4558.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1535.0,-122.0,-7863.0
1.6450231509535293e+18,frame_4559.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1369.0,13.0,-7861.0
1.6450231510004928e+18,frame_4560.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,1456.0,-99.0,-7933.0
1.6450231524056323e+18,frame_4588.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6671.0,-2268.0,-3628.0
1.6450231524519624e+18,frame_4589.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7309.0,-2215.0,-3005.0
1.6450231525048013e+18,frame_4590.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6946.0,-2356.0,-3396.0
1.6450231525520297e+18,frame_4591.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6823.0,-2295.0,-3351.0
1.6450231526067046e+18,frame_4592.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7072.0,-2422.0,-3098.0
1.6450231526528812e+18,frame_4593.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6942.0,-2400.0,-3144.0
1.6450231527070728e+18,frame_4594.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6986.0,-2355.0,-3208.0
1.645023152752118e+18,frame_4595.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6940.0,-2354.0,-3196.0
1.6450231528027581e+18,frame_4596.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6955.0,-2364.0,-3138.0
1.6450231528586445e+18,frame_4597.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7187.0,-2302.0,-2960.0
1.64502315290385e+18,frame_4598.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6969.0,-2319.0,-3146.0
1.6450231529543421e+18,frame_4599.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6664.0,-2393.0,-3411.0
1.6450231530018176e+18,frame_4600.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7031.0,-2286.0,-2915.0
1.645023153054601e+18,frame_4601.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7445.0,-2191.0,-2491.0
1.6450231531097856e+18,frame_4602.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7357.0,-2481.0,-2485.0
1.645023153149461e+18,frame_4603.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6802.0,-2351.0,-2889.0
1.6450231532066074e+18,frame_4604.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7343.0,-2285.0,-2610.0
1.6450231532532992e+18,frame_4605.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7037.0,-2310.0,-2756.0
1.6450231533050286e+18,frame_4606.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7100.0,-2263.0,-2838.0
1.645023153358614e+18,frame_4607.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7383.0,-2220.0,-2669.0
1.6450231534039823e+18,frame_4608.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7084.0,-2296.0,-2658.0
1.6450231534518508e+18,frame_4609.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7170.0,-2257.0,-2726.0
1.6450231534958707e+18,frame_4610.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6849.0,-2273.0,-2901.0
1.6450231535526602e+18,frame_4611.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7288.0,-2320.0,-2612.0
1.6450231536016148e+18,frame_4612.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7429.0,-2251.0,-2082.0
1.6450231536581312e+18,frame_4613.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7372.0,-2286.0,-2435.0
1.645023153705949e+18,frame_4614.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7276.0,-2266.0,-2326.0
1.6450231537577014e+18,frame_4615.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7150.0,-2384.0,-2341.0
1.6450231538059625e+18,frame_4616.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7492.0,-2341.0,-2659.0
1.6450231538556897e+18,frame_4617.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6813.0,-2294.0,-3009.0
1.6450231539038715e+18,frame_4618.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7271.0,-2409.0,-2393.0
1.6450231539588782e+18,frame_4619.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7452.0,-2429.0,-2212.0
1.6450231540067868e+18,frame_4620.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7204.0,-2241.0,-2548.0
1.6450231540587412e+18,frame_4621.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7147.0,-2263.0,-2786.0
1.6450231541074668e+18,frame_4622.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7390.0,-2337.0,-2332.0
1.645023154152067e+18,frame_4623.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7405.0,-2509.0,-2165.0
1.6450231542020393e+18,frame_4624.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7198.0,-2381.0,-2512.0
1.6450231542561272e+18,frame_4625.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7062.0,-2359.0,-2442.0
1.645023154301389e+18,frame_4626.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7410.0,-2321.0,-2189.0
1.6450231543543004e+18,frame_4627.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7306.0,-2395.0,-2265.0
1.645023154404664e+18,frame_4628.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7429.0,-2201.0,-2336.0
1.6450231544559498e+18,frame_4629.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7213.0,-2256.0,-2408.0
1.6450231545046024e+18,frame_4630.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7392.0,-2490.0,-2225.0
1.6450231545586138e+18,frame_4631.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7522.0,-2414.0,-2199.0
1.6450231546038922e+18,frame_4632.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,6884.0,-2307.0,-2770.0
1.6450231546595446e+18,frame_4633.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7759.0,-2269.0,-1883.0
1.645023154703949e+18,frame_4634.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7291.0,-2334.0,-2032.0
1.6450231547558054e+18,frame_4635.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7365.0,-2309.0,-2363.0
1.6450231548054612e+18,frame_4636.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7399.0,-2183.0,-2354.0
1.6450231548552873e+18,frame_4637.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,7207.0,-2286.0,-2438.0
